2026-05-13 10:51:06 | INFO | P02 | === RUN START ===
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Gentoo
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | Species: Chinstrap
2026-08-17 23:27:50 | INFO | P01 | -------------------------------
2026-08-17 23:27:50 | INFO | P01 | 04. TRANSFORM one list to another list.
2026-08-17 23:27:50 | INFO | P01 | -------------------------------
2026-08-17 23:27:50 | INFO | P01 | Capitalized column names: ['SPECIES', 'ISLAND', 'BILL_LENGTH_MM', 'BILL_DEPTH_MM', 'FLIPPER_LENGTH_MM', 'BODY_MASS_G', 'SEX', 'YEAR']
2026-08-17 23:27:50 | INFO | P01 | -------------------------------
2026-08-17 23:27:50 | INFO | P01 | 05. BRANCH based on conditions.
2026-08-17 23:27:50 | INFO | P01 | -------------------------------
2026-08-17 23:27:50 | INFO | P01 | Bill length (mm) - Minimum: 32.1
2026-08-17 23:27:50 | INFO | P01 | Bill length (mm) - Maximum: 59.6
2026-08-17 23:27:50 | INFO | P01 | Bill length (mm) - Average: 43.9219298245614
2026-08-17 23:27:50 | INFO | P01 | -------------------------------
2026-08-17 23:27:50 | INFO | P01 | First row bill length (mm): 39.1
2026-08-17 23:27:50 | INFO | P01 | Short threshold: 39.529736842105265
2026-08-17 23:27:50 | INFO | P01 | Long threshold:  48.31412280701755
2026-08-17 23:27:50 | INFO | P01 | First row bill length classification: SHORT
2026-08-17 23:27:50 | INFO | P01 | -------------------------------
2026-08-17 23:27:50 | INFO | P01 | 06. REPEAT while a condition is true.
2026-08-17 23:27:50 | INFO | P01 | -------------------------------
2026-08-17 23:27:50 | INFO | P01 | Starting to process measurements periodically...
2026-08-17 23:27:50 | INFO | P01 | Max records to process: 10
2026-08-17 23:27:50 | INFO | P01 | Stream wait seconds: 1
2026-08-17 23:27:50 | INFO | P01 | Current count: 0
2026-08-17 23:27:50 | INFO | P01 | Current bill length (mm): 39.1
2026-08-17 23:27:50 | INFO | P01 | Updated count: 1
2026-08-17 23:27:51 | INFO | P01 | Current bill length (mm): 39.5
2026-08-17 23:27:51 | INFO | P01 | Updated count: 2
2026-08-17 23:27:52 | INFO | P01 | Current bill length (mm): 40.3
2026-08-17 23:27:52 | INFO | P01 | Updated count: 3
2026-08-17 23:27:53 | INFO | P01 | Current bill length (mm): nan
2026-08-17 23:27:53 | INFO | P01 | Updated count: 4
2026-08-17 23:27:54 | INFO | P01 | Current bill length (mm): 36.7
2026-08-17 23:27:54 | INFO | P01 | Updated count: 5
2026-08-17 23:27:55 | INFO | P01 | Current bill length (mm): 39.3
2026-08-17 23:27:55 | INFO | P01 | Updated count: 6
2026-08-17 23:27:56 | INFO | P01 | Current bill length (mm): 38.9
2026-08-17 23:27:56 | INFO | P01 | Updated count: 7
2026-08-17 23:27:57 | INFO | P01 | Current bill length (mm): 39.2
2026-08-17 23:27:57 | INFO | P01 | Updated count: 8
2026-08-17 23:27:58 | INFO | P01 | Current bill length (mm): 34.1
2026-08-17 23:27:58 | INFO | P01 | Updated count: 9
2026-08-17 23:27:59 | INFO | P01 | Current bill length (mm): 42.0
2026-08-17 23:27:59 | INFO | P01 | Updated count: 10
2026-08-17 23:28:00 | INFO | P01 | ===================================
2026-08-17 23:28:00 | INFO | P01 | END main() - Executed successfully!
2026-08-17 23:28:00 | INFO | P01 | ===================================
2026-08-17 23:34:32 | INFO | P01 | === RUN START ===
2026-08-17 23:34:32 | INFO | P01 | project=P02
2026-08-17 23:34:32 | INFO | P01 | repo_dir=datafun-02-automation
2026-08-17 23:34:32 | INFO | P01 | python=3.14.7
2026-08-17 23:34:32 | INFO | P01 | os=Windows 11
2026-08-17 23:34:32 | INFO | P01 | shell=powershell
2026-08-17 23:34:32 | INFO | P01 | cwd=.
2026-08-17 23:34:32 | INFO | P01 | github_actions=False
2026-08-17 23:34:32 | INFO | P01 | ===================================
2026-08-17 23:34:32 | INFO | P01 | START main()
2026-08-17 23:34:32 | INFO | P01 | ===================================
2026-08-17 23:34:32 | INFO | P01 | Data folder = data
2026-08-17 23:34:32 | INFO | P01 | Data file = data\penguins.csv
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | 01. LOAD the data.
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | START load_data
2026-08-17 23:34:32 | INFO | P01 |    data_file:   data\penguins.csv
2026-08-17 23:34:32 | INFO | P01 |    File exists: True
2026-08-17 23:34:32 | INFO | P01 | END load_data. Returning pandas DataFrame.
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | 02. INSPECT the data.
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | START inspect
2026-08-17 23:34:32 | INFO | P01 |    row_count:    344
2026-08-17 23:34:32 | INFO | P01 |    column_count: 8
2026-08-17 23:34:32 | INFO | P01 |    column_names: ['species', 'island', 'bill_length_mm', 'bill_depth_mm', 'flipper_length_mm', 'body_mass_g', 'sex', 'year']
2026-08-17 23:34:32 | INFO | P01 | END inspect. Returning inspection_string.
2026-08-17 23:34:32 | INFO | P01 | 
----------------
Data Inspection:
----------------
    One row means: one penguin
    Row count: 344
    Column count: 8
    Column names: ['species', 'island', 'bill_length_mm', 'bill_depth_mm', 'flipper_length_mm', 'body_mass_g', 'sex', 'year']

---------------
First Few Rows:
---------------
  species     island  bill_length_mm  bill_depth_mm  flipper_length_mm  body_mass_g     sex  year
0  Adelie  Torgersen            39.1           18.7              181.0       3750.0    male  2007
1  Adelie  Torgersen            39.5           17.4              186.0       3800.0  female  2007
2  Adelie  Torgersen            40.3           18.0              195.0       3250.0  female  2007
3  Adelie  Torgersen             NaN            NaN                NaN          NaN     NaN  2007
4  Adelie  Torgersen            36.7           19.3              193.0       3450.0  female  2007

2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | 03. REPEAT logic using a for loop.
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | Column name: species
2026-08-17 23:34:32 | INFO | P01 | Column name: island
2026-08-17 23:34:32 | INFO | P01 | Column name: bill_length_mm
2026-08-17 23:34:32 | INFO | P01 | Column name: bill_depth_mm
2026-08-17 23:34:32 | INFO | P01 | Column name: flipper_length_mm
2026-08-17 23:34:32 | INFO | P01 | Column name: body_mass_g
2026-08-17 23:34:32 | INFO | P01 | Column name: sex
2026-08-17 23:34:32 | INFO | P01 | Column name: year
2026-08-17 23:34:32 | INFO | P01 | Species: Adelie
2026-08-17 23:34:32 | INFO | P01 | Species: Gentoo
2026-08-17 23:34:32 | INFO | P01 | Species: Chinstrap
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | 04. TRANSFORM one list to another list.
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | Capitalized column names: ['SPECIES', 'ISLAND', 'BILL_LENGTH_MM', 'BILL_DEPTH_MM', 'FLIPPER_LENGTH_MM', 'BODY_MASS_G', 'SEX', 'YEAR']
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | 05. BRANCH based on conditions.
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | Bill length (mm) - Minimum: 32.1
2026-08-17 23:34:32 | INFO | P01 | Bill length (mm) - Maximum: 59.6
2026-08-17 23:34:32 | INFO | P01 | Bill length (mm) - Average: 43.9219298245614
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | First row bill length (mm): 39.1
2026-08-17 23:34:32 | INFO | P01 | Short threshold: 39.529736842105265
2026-08-17 23:34:32 | INFO | P01 | Long threshold:  48.31412280701755
2026-08-17 23:34:32 | INFO | P01 | First row bill length classification: SHORT
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | 06. REPEAT while a condition is true.
2026-08-17 23:34:32 | INFO | P01 | -------------------------------
2026-08-17 23:34:32 | INFO | P01 | Starting to process measurements periodically...
2026-08-17 23:34:32 | INFO | P01 | Max records to process: 10
2026-08-17 23:34:32 | INFO | P01 | Stream wait seconds: 1
2026-08-17 23:34:32 | INFO | P01 | Current count: 0
2026-08-17 23:34:32 | INFO | P01 | Current bill length (mm): 39.1
2026-08-17 23:34:32 | INFO | P01 | Updated count: 1
2026-08-17 23:34:33 | INFO | P01 | Current bill length (mm): 39.5
2026-08-17 23:34:33 | INFO | P01 | Updated count: 2
2026-08-17 23:34:34 | INFO | P01 | Current bill length (mm): 40.3
2026-08-17 23:34:34 | INFO | P01 | Updated count: 3
2026-08-17 23:34:35 | INFO | P01 | Current bill length (mm): nan
2026-08-17 23:34:35 | INFO | P01 | Updated count: 4
2026-08-17 23:34:36 | INFO | P01 | Current bill length (mm): 36.7
2026-08-17 23:34:36 | INFO | P01 | Updated count: 5
2026-08-17 23:34:37 | INFO | P01 | Current bill length (mm): 39.3
2026-08-17 23:34:37 | INFO | P01 | Updated count: 6
2026-08-17 23:34:38 | INFO | P01 | Current bill length (mm): 38.9
2026-08-17 23:34:38 | INFO | P01 | Updated count: 7
2026-08-17 23:34:39 | INFO | P01 | Current bill length (mm): 39.2
2026-08-17 23:34:39 | INFO | P01 | Updated count: 8
2026-08-17 23:34:40 | INFO | P01 | Current bill length (mm): 34.1
2026-08-17 23:34:40 | INFO | P01 | Updated count: 9
2026-08-17 23:34:41 | INFO | P01 | Current bill length (mm): 42.0
2026-08-17 23:34:41 | INFO | P01 | Updated count: 10
2026-08-17 23:34:42 | INFO | P01 | ===================================
2026-08-17 23:34:42 | INFO | P01 | END main() - Executed successfully!
2026-08-17 23:34:42 | INFO | P01 | ===================================
